al_fe,alpha_fe,ba_fe,c_fe,ca_fe,chi2_cannon,co_fe,cr_fe,cu_fe,dej2000,e_al_fe,e_alpha_fe,e_ba_fe,e_c_fe,e_ca_fe,e_co_fe,e_cr_fe,e_cu_fe,e_eu_fe,e_fe_h,e_hmag,e_jmag,e_k_fe,e_kmag,e_la_fe,e_li_fe,e_logg,e_mg_fe,e_mn_fe,e_na_fe,e_ni_fe,e_o_fe,e_rv_nogr_obst,e_rv_obst,e_rv_synt,e_sc_fe,e_si_fe,e_teff,e_ti_fe,e_v_fe,e_vmic,e_vsini,e_y_fe,e_zn_fe,eu_fe,fe_h,field_id,flag_al_fe,flag_ba_fe,flag_c_fe,flag_ca_fe,flag_cannon,flag_co_fe,flag_cr_fe,flag_cu_fe,flag_eu_fe,flag_k_fe,flag_la_fe,flag_li_fe,flag_mg_fe,flag_mn_fe,flag_na_fe,flag_ni_fe,flag_o_fe,flag_sc_fe,flag_si_fe,flag_ti_fe,flag_v_fe,flag_y_fe,flag_zn_fe,gaia_dr2_id,hmag,jmag,k_fe,kmag,la_fe,li_fe,logg,mg_fe,mn_fe,na_fe,ndfclass,ni_fe,o_fe,raj2000,rv_nogr_obst,rv_obst,rv_synt,sc_fe,si_fe,snr_c1,snr_c2,snr_c3,snr_c4,sobject_id,sp_label_distance,star_id,teff,ti_fe,v_fe,vmag_jk,vmic,vsini,y_fe,zn_fe
-0.05160195566040601,0.12904218867810124,0.4088172717573323,-0.03787317882790223,0.26159402085542094,0.925530003285362,-0.3347004063142644,-0.0557028291806366,0.03783230160871497,-41.041176,0.04535815024808273,0.028674133068921207,0.0996816963531803,0.027405277879793195,0.057667705422251164,0.05756866092306424,0.0605400709064689,0.060922768702346294,0.07118665357227193,0.07622070929515569,0.028,0.026,0.09827966424516096,0.024,0.05180470962169413,0.034903863811261863,0.1852913453659337,0.08205029954613481,0.06380963315865737,0.0519043790491816,0.06482561571018577,0.11073913512596993,0.163,0.173,0.2234607807494643,0.048575146409753994,0.07541433881643991,65.02375049694456,0.038195333051122916,0.060697599853043,0.043214394868456484,1.0434941332462548,0.0850401374132007,0.07613157118337781,0.32126019628478436,-0.4079068645731182,4900,5,0,5,0,0,5,0,1,5,0,2,7,0,0,0,1,0,0,1,0,1,0,0,6101169204829502464,9.913,10.136,0.6235529516591065,9.887,0.2495195505394262,1.970114395402049,3.9035692836176756,-0.053483220261333855,-0.05698268754328222,0.0969164744516389,"MFOBJECT",0.040791667344201796,0.19200021553616475,223.631115,12.422,12.001,13.4942857143,0.13491877317510043,-0.04464624126494718,47.6320729787,44.9607397075,52.5127031468,77.494343517,160602002201310,2.5322607160095356,"14543146-4102282",6367.584021717569,0.10295694898160435,0.18378698612570488,11.086331783911445,1.4992019403783463,15.77613196540598,0.04282598204613362,-0.09556053442943213
0.0439099702236216,0.006881166177109278,0.03512100758576192,0.1727462027823584,0.12605624800167467,0.5040917804698067,-0.1961140259046457,0.015781765522228586,-0.1691829925224901,-24.44684,0.05065803259098855,0.032252815997586996,0.1116795949362655,0.02815859165494041,0.06510839073200794,0.0693598750118252,0.07212421522979358,0.06825860660407164,0.06880315512984905,0.08677634214403293,0.028,0.026,0.11183438418459168,0.029,0.0623134300147107,0.037186354618162,0.20500760602827778,0.09263252594433673,0.07199051739586285,0.05797092863515963,0.07191580903220798,0.1239194021476215,0.141,0.158,0.11135079890368875,0.054936748490023814,0.08457032506038586,91.49840480959547,0.04288437119887465,0.06908365039542355,0.048256439011181505,1.147344332408017,0.09564641408878533,0.08479027712526224,0.30978065983745484,-0.16768343461568722,6225,0,0,1,0,0,5,0,1,5,0,5,0,0,0,0,0,0,0,1,0,1,0,0,6229467162220324992,12.608,12.864,0.3663291619111076,12.559,0.14615848815891058,1.7763446069418833,4.162868870592381,0.058827774118496094,-0.1787226101877094,0.085804644282463,"MFOBJECT",0.12238356512451067,-0.03626213557494033,223.632373,-21.735,-22.232,-21.6428571429,0.13589405938104512,0.2050978479474156,16.826998955,23.8489275463,29.8182125518,32.0960687368,170614003101158,0.6008497286248773,"14543176-2426486",6128.537139517711,-0.050787584540438135,0.3153100943443662,13.920265018903478,1.3121818034640353,8.67175200736968,0.14228925826801564,-0.07268834285472914
0.26536059011867447,0.11096258371276098,-0.28431687007222983,-0.18514243543691183,-0.03980638927885058,2.4508183520809297,0.15340786043438676,-0.06383590219573623,0.24179260620614582,-42.503952,0.04610162086365114,0.04068097044045925,0.1012430303124208,0.03589846008934975,0.05864325725131141,0.05356551897699469,0.061771500712868396,0.061975643543308284,0.056550636261898525,0.07774581066710938,0.022,0.022,0.1288121804870499,0.023,0.052205965375123904,0.0353041668870629,0.1881753062338761,0.08380403303858117,0.0649964516699919,0.05278181543601613,0.06577075983442081,0.11457148615695718,,,0.11041042658340786,0.04946482893786787,0.07645301348909016,65.05815300760268,0.038874871038167856,0.06188614482276596,0.04394900897424469,1.0584484341180673,0.08733642020900913,0.07845899519079501,0.45348703468123497,-0.24761946520722225,4665,2,2,5,0,0,2,2,0,0,4,2,3,0,1,0,0,5,0,0,2,2,0,0,6100794958559791232,9.086,9.827,-0.2121116316529128,8.889,0.15547186941628893,-0.8704717582678762,2.2797866846107957,0.01101509540589829,-0.5491672192092824,-0.15689608738407926,"MFOBJECT",0.19872672792980062,0.28483376892340806,223.63262,,,-73.0373555841,0.2544310863380814,0.45039562704365166,29.6317018007,41.7359628145,74.6676033161,96.4231542309,170414004601313,2.757897501681385,"14543182-4230142",4131.135332431966,0.2992636676203757,0.5355000615686697,12.716406236070622,1.7603268008218504,8.257842249476003,0.36258234510456694,0.03204861789298904
-0.00789897366944567,0.05543319137750025,0.027701972270151254,-0.19994881201643463,0.044149699642664984,1.451619552293275,-0.029041556094620613,0.0440645811170503,0.12293593248245266,-16.84705,0.044643014945871085,0.026341403511269013,0.097888795469505,0.024171697287380802,0.05661481283334638,0.05168112412592678,0.059390303232026036,0.059981620791456434,0.08055059853193564,0.0748611969836326,0.023,0.028,0.0964727594868957,0.024,0.05060966400213994,0.034549798945903216,0.18270976602106684,0.0806709084653636,0.06278223641127459,0.05111026451583236,0.06381671202499571,0.10907429846724351,,,0.1654173120178185,0.047733047810999886,0.07378522582162128,63.916841220763224,0.03758737819452413,0.05964418049726026,0.04255768743229223,1.0297583881659078,0.08397289281444516,0.07506613666248246,-0.48347692037617335,0.12709595967904186,6490,2,0,5,0,0,2,0,0,5,0,0,3,0,0,0,0,0,0,0,0,2,0,0,6306588660138718976,10.795,11.304,-0.05888044457487471,10.668,0.14574928508803622,-9.949442163005306E-4,3.673979592200514,0.1430519769451906,0.028903094404912594,0.05865936486847474,"MFOBJECT",0.27079584674638985,-0.21302303229429592,223.634162,,,7.83704474506,0.005064062504761088,0.015743712589541575,35.0877388253,47.8902522468,70.8274295185,70.3093287335,170410003901099,1.3836978871336751,"14543219-1650493",5011.5486911550815,0.08356433032923449,0.4903360026376618,13.133625370754602,1.1403866842099555,3.7576586861737518,0.05343183537505421,-0.09869771145690086
0.10533596681090965,0.26382011927536353,0.009273555620211121,-0.5133081216271187,0.23650365309751661,0.8323541774369627,-0.0831535800226581,-0.1363352907128176,0.026793327294571102,-33.226429,0.049195480989626526,0.032949055733439855,0.10914922049234536,0.04000009175453001,0.06299876355486944,0.057998900633977835,0.06719767204740067,0.066230110875441,0.06075758539906435,0.083902044571749,0.023,0.021,0.10819846366982475,0.023,0.056035873656060636,0.03686107763147938,0.19969367155129658,0.08923530181280574,0.06984641756091758,0.056342831032911794,0.06992497978443003,0.12042250903201412,,,0.11124648315289559,0.05316024094570471,0.081917840325452,107.6503270534241,0.04161049493786984,0.06675186942365269,0.04689303935665244,1.1187623509887292,0.09310931093935143,0.08358226918630357,0.3745935685396894,-0.2539023960980489,5673,0,0,5,1,0,2,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,6204947503168005120,11.498,12.04,0.4544260965474998,11.394,0.019859772072653915,0.20117027914240748,2.4978536301365764,0.43659904648242576,-0.3277553406490509,0.06887829823237154,"MFOBJECT",0.04609899308295076,0.17244072698397322,223.634714,,,-56.4420689655,0.13150228472095557,0.15825381760470925,25.8856934147,29.3318030028,41.818609475,62.5603212597,160425002501277,1.105092190695809,"14543233-3313351",5027.91095988097,0.2643999599088602,0.4237199620734191,13.89808182752628,1.2535794677336074,7.241830983270168,0.20751313552023734,0.6080899181113301
0.022678092133179215,0.028964370120368208,-0.06905987205034111,0.1699412831889822,0.06145330339780514,0.7662697816475084,-0.20184432317243314,0.05306289961102333,-0.058372744783112634,-33.742817,0.04284077702079427,0.02599500134551459,0.09377168713413776,0.02670373919661915,0.05411753844341374,0.05004223529337441,0.05651174624103647,0.057518381452568976,0.054647853465699045,0.0713161231883361,0.024,0.022,0.09192254053980002,0.023,0.0508409004716893,0.033735844540611536,0.17592879522545746,0.07729992267086055,0.06007469130535422,0.04905174991712685,0.061382129245580515,0.10454617134756995,,,0.11164605450390191,0.045601739914185764,0.07082991699167156,62.42078495523477,0.03599712956262254,0.05686871976493109,0.04083678452427345,0.9941141598006035,0.0802741092833021,0.07217171215966212,0.27826628349925,-0.24586444365572702,5673,0,0,5,0,0,5,0,0,5,0,5,7,0,0,0,0,2,0,0,0,0,0,0,6204861844339987712,11.659,12.015,0.19214658362099515,11.618,0.3063065035783756,1.0017340925668032,4.399822812392791,0.09172946460817542,0.03949915346757249,-0.014229997241723871,"MFOBJECT",0.04141559909935755,-0.265915290913645,223.637633,,,3.15420017873,0.10025711158945455,-0.15942614608092806,42.9492269244,55.7869145315,67.230236368,81.6442489296,160425002501083,1.0111143037481392,"14543303-3344341",5620.111239802868,0.04963740121517215,-0.0418374926251934,13.258468009593756,1.1212420378960015,5.161507185627633,-0.059265398975996586,-0.0018824729535973804
-0.07310595030380973,0.10744046272300292,0.2963224577781073,0.056967860924538344,0.1578099723336496,1.1872426187174479,-0.24662942414638112,-0.11905701919675439,-0.04969125585049504,-42.050018,0.03640341977611236,0.021219761604445383,0.07911752794854554,0.020534127631770132,0.04527854063841395,0.05191674518491746,0.04624525107588323,0.04870099544334548,0.04976691756540444,0.05888816772069472,0.025,0.024,0.07595868362814061,0.019,0.041931857015272356,0.030684469835333326,0.15153301969875868,0.0652814150141513,0.05049327479674054,0.04169960669471719,0.0526630554514143,0.08855430971013852,0.104,0.113,0.15080767905556342,0.03806409864601348,0.05921292969710197,49.09706184785697,0.0303490975995604,0.04711396066417117,0.03469728698066386,0.8649250537474358,0.06768340116830739,0.06187342694722671,0.42588999707262193,-0.40955740635467786,4900,0,0,0,0,0,5,0,0,5,0,5,7,0,0,0,0,0,0,0,0,0,0,0,6100823885157844352,9.261,9.479,0.2383766251421266,9.17,0.0369580438425565,1.6600833477708572,4.142222699793743,0.14798637975250395,-0.16265292548092727,0.11928805202542582,"MFOBJECT",-0.026528292492169744,0.19467490038785112,223.637723,2.698,2.239,2.87538569425,0.19494016884858845,0.1471053558236411,81.6712034189,86.9551026707,103.052885838,101.700222281,160602002201078,1.8534803593678575,"14543305-4203000",6241.697837676453,0.05538178789960139,0.19994564727323344,10.543050259830478,1.351424056259665,7.238064896204765,0.1741210761346841,-0.05575233929689905
0.052899034181989074,-0.003964077712413108,-0.12277368847418349,-0.26882184425713884,-0.03346481090660747,0.6753135153479962,0.2486875343902343,-0.021855619184660367,-0.020027458516331115,-41.893875,0.04307092712520359,0.025359203353932512,0.09429964807963118,0.03269977697784752,0.054435130593083816,0.04970114031277679,0.056845637248139784,0.05781497103619063,0.053484678067511345,0.07177039021614011,0.024,0.022,0.09250678098089346,0.026,0.05030799639957164,0.03383589317088577,0.17680172576459202,0.07772729630857313,0.060421467388115484,0.049322493647783135,0.06169587416000603,0.10512301071423212,0.079,0.126,0.1412397747934231,0.04587373816054508,0.07098634480960185,60.81909215982974,0.03620105520072153,0.05722506365042421,0.04105800128705583,0.9986861865398869,0.0807129011232822,0.07253599582288692,0.4152954927551133,-9.909000636468823E-4,4900,0,0,5,0,0,2,0,0,5,0,2,7,0,0,0,0,0,0,0,0,0,0,0,6100828150067543424,11.715,12.068,0.08284322719856047,11.677,0.17406530021781577,0.6854302236617709,4.504080792225292,0.022307343687957823,-0.03862992763420889,-0.021053503846508864,"MFOBJECT",0.16794216989006572,0.003867289567949961,223.638075,-37.293,-37.98,-36.7050691244,-0.009522926438136431,-0.035102871528558593,42.319633155,54.7533733883,65.8248792802,82.1122830502,160522004101092,0.6036195871770864,"14543313-4153379",5535.957277688893,0.010553958543109143,0.15103005251113039,13.29871101652079,1.0918184065537593,5.074578894597088,-0.11256869845396467,-0.1697331643300876
-0.06694614339402574,0.10562938166881207,0.4110372896872547,-0.10063250987971385,0.1907065443116817,0.7319072178958806,0.23723838075983114,0.13313325942624396,0.2157292171881202,-41.441982,0.04840291265774884,0.030809990303049005,0.10958038250459565,0.036478842481906096,0.06266833259447083,0.06357565980236912,0.06556702683687439,0.06519752268884596,0.09740720646078177,0.08231118686799171,0.023,0.026,0.10634542867544382,0.023,0.054965845638329944,0.14225934548704602,0.19673529859002364,0.08776505785865321,0.06841673864473098,0.05544773454943193,0.06885126385667073,0.11839363538882579,0.223,0.247,2.560379071969597,0.05224400537659358,0.08081040822509435,71.39685221761457,0.04090452069530443,0.06545769473255202,0.04613543679845533,1.1040007927149929,0.09284087822332832,0.08103060892487682,0.356551015168296,-0.24629146640384902,4900,5,0,5,0,0,5,1,5,5,1,2,7,0,0,0,1,0,0,2,0,1,0,0,6101125155644669440,10.764,10.976,0.5385931525096629,10.743,0.5915277863306282,1.8026123298939742,4.0969158393637315,-0.09518619619596695,0.11022147280808126,0.20167927774267755,"MFOBJECT",0.11676503752083794,0.21574606931145585,223.64012,-28.456,-28.92,-27.6523126735,0.27798151079175604,0.1868988745149513,38.4720071833,32.4477382178,35.3406354452,55.8077508113,160602002201326,1.9912143473669688,"14543362-4126311",6454.468576410676,0.09986020817291824,0.2866096813325415,11.89706260595741,1.5311994790396422,32.181068813552166,0.04263325247552034,-0.07836787152456487
0.23442958510647552,0.17664064927453918,-0.031948321453794476,-0.32263590720419905,0.22989584095833657,0.6424650310876767,0.14820798657954445,-0.17139061437056502,-0.07529969146394373,-74.365776,0.04744527437453968,0.028955318970502127,0.10438756896970956,0.027946118982209174,0.06052035242734554,0.055565742023406604,0.06421635060037766,0.06380343507144785,0.0585909384700373,0.08040937011780025,0.025,0.024,0.10366885670108311,0.026,0.05405208389297587,0.036495157629374816,0.19318284434494815,0.08593919102106147,0.06717850376344259,0.054326344046367235,0.06801257393564358,0.11606839228217039,0.113,0.113,0.12105678664004865,0.051064927595240464,0.07874778362421277,115.80569854665849,0.0400624465235576,0.06400409924154253,0.045226885309823696,1.0846995603733882,0.09016736720494167,0.08235381410754689,0.2022254357430466,-0.3509247215025894,3341,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,5793421088539378176,11.352,11.882,0.4458551427960306,11.265,-0.076899525185589,-0.21203010673508194,2.05942882561284,0.24119294285907844,-0.03539750082383754,0.02634047655573143,"MFOBJECT",0.2673577521560558,0.856633925054796,223.640391,-35.087,-35.135,-34.1715524035,-0.07968884342986018,0.284295915956692,19.3678157038,36.2528180012,38.0911583638,57.9462960775,150705002401091,1.3173814849507486,"14543369-7421567",4615.841848819201,0.11141260992205293,0.22791064182289103,13.65855896755197,1.067755703568196,5.432267265535426,-0.06423847169962157,0.6727289235441047
